Mach,CD Power-On
16.98,0.737985054
16.99,0.737973394
17,0.737961848
17.01,0.737950217
17.02,0.737938701
17.03,0.737927099
17.04,0.737915511
17.05,0.73790404
17.06,0.737892481
17.07,0.737881038
17.08,0.737869508
17.09,0.737858094
17.1,0.737846693
17.11,0.737835208
17.12,0.737823837
17.13,0.73781238
17.14,0.737801037
17.15,0.737789709
17.16,0.737778394
17.17,0.737766994
17.18,0.737755709
17.19,0.737744437
17.2,0.737732314
17.21,0.737720686
17.22,0.737709171
17.23,0.73769767
17.24,0.737686182
17.25,0.73767471
17.26,0.73766325
17.27,0.737651804
17.28,0.737640371
17.29,0.737628953
17.3,0.737617547
17.31,0.737606155
17.32,0.737594777
17.33,0.737583412
17.34,0.737572061
17.35,0.737560823
17.36,0.737549499
17.37,0.737538187
17.38,0.73752689
17.39,0.737515707
17.4,0.737504435
17.41,0.737493177
17.42,0.737481932
17.43,0.737470801
17.44,0.737459583
17.45,0.737448477
17.46,0.737437287
17.47,0.737426107
17.48,0.737415042
17.49,0.737403889
17.5,0.73739285
17.51,0.737381722
17.52,0.737370709
17.53,0.737359708
17.54,0.73734862
17.55,0.737337646
17.56,0.737326583
17.57,0.737315634
17.58,0.737304698
17.59,0.737293774
17.6,0.737282863
17.61,0.737271865
17.62,0.73726098
17.63,0.737250108
17.64,0.737239247
17.65,0.7372284
17.66,0.737217466
17.67,0.737206643
17.68,0.737195834
17.69,0.737185036
17.7,0.737174252
17.71,0.73716348
17.72,0.73715272
17.73,0.737141973
17.74,0.737131238
17.75,0.737120515
17.76,0.737109806
17.77,0.737099107
17.78,0.737088523
17.79,0.73707785
17.8,0.73706719
17.81,0.73705654
17.82,0.737045904
17.83,0.73703538
17.84,0.737024767
17.85,0.737014167
17.86,0.737003681
17.87,0.736993104
17.88,0.73698264
17.89,0.73697209
17.9,0.73696155
17.91,0.736951121
17.92,0.736940607
17.93,0.736930204
17.94,0.736919712
17.95,0.736909232
17.96,0.736898865
17.97,0.736888508
17.98,0.736878064
17.99,0.736867731
18,0.736857311
18.01,0.736847003
18.02,0.736836705
18.03,0.73682642
18.04,0.736816046
18.05,0.736805785
18.06,0.736795533
18.07,0.736785296
18.08,0.736774969
18.09,0.736764753
18.1,0.736754548
18.11,0.736744357
18.12,0.736734176
18.13,0.736724007
18.14,0.736713748
18.15,0.736703601
18.16,0.736693467
18.17,0.736683344
18.18,0.736673231
18.19,0.73666313
18.2,0.736653041
18.21,0.736642963
18.22,0.736632895
18.23,0.73662284
18.24,0.736612796
18.25,0.736602762
18.26,0.73659284
18.27,0.736582829
18.28,0.736572829
18.29,0.736562842
18.3,0.736552964
18.31,0.736542997
18.32,0.736533042
18.33,0.736523098
18.34,0.736513264
18.35,0.736503343
18.36,0.736493431
18.37,0.73648363
18.38,0.736473742
18.39,0.736463963
18.4,0.736454096
18.41,0.73644434
18.42,0.736434394
18.43,0.736424659
18.44,0.736414935
18.45,0.736405122
18.46,0.736395421
18.47,0.736385628
18.48,0.736375947
18.49,0.736366278
18.5,0.736356517
18.51,0.736346869
18.52,0.736337131
18.53,0.736327503
18.54,0.736317886
18.55,0.73630828
18.56,0.736298684
18.57,0.736288999
18.58,0.736279425
18.59,0.73626986
18.6,0.736260207
18.61,0.736250663
18.62,0.736241131
18.63,0.736231609
18.64,0.736222097
18.65,0.736212596
18.66,0.736203004
18.67,0.736193524
18.68,0.736184053
18.69,0.736174694
18.7,0.736165244
18.71,0.736155704
18.72,0.736146275
18.73,0.736136857
18.74,0.736127548
18.75,0.736118149
18.76,0.73610876
18.77,0.736099382
18.78,0.736090015
18.79,0.736080656
18.8,0.736071408
18.81,0.73606197
18.82,0.736052743
18.83,0.736043426
18.84,0.736034117
18.85,0.736024921
18.86,0.736015633
18.87,0.736006355
18.88,0.735997088
18.89,0.735987931
18.9,0.735978683
18.91,0.735969444
18.92,0.735960316
18.93,0.735951098
18.94,0.73594199
18.95,0.735932792
18.96,0.735923703
18.97,0.735914524
18.98,0.735905455
18.99,0.735896296
19,0.735887146
19.01,0.735878106
19.02,0.735869076
19.03,0.735859955
19.04,0.735850945
19.05,0.735841844
19.06,0.735832852
19.07,0.73582387
19.08,0.735814798
19.09,0.735805836
19.1,0.735796781
19.11,0.735787837
19.12,0.735778904
19.13,0.735769979
19.14,0.735761064
19.15,0.735752059
19.16,0.735743162
19.17,0.735734276
19.18,0.735725398
19.19,0.73571653
19.2,0.735707671
19.21,0.735698822
19.22,0.735689982
19.23,0.735681152
19.24,0.735672231
19.25,0.735663419
19.26,0.735654616
19.27,0.735645823
19.28,0.735637038
19.29,0.735628263
19.3,0.735619497
19.31,0.73561074
19.32,0.735602094
19.33,0.735593356
19.34,0.735584626
19.35,0.735575907
19.36,0.735567195
19.37,0.735558494
19.38,0.735549802
19.39,0.735541117
19.4,0.735532543
19.41,0.735523878
19.42,0.735515221
19.43,0.735506573
19.44,0.735497935
19.45,0.735489405
19.46,0.735480785
19.47,0.735472274
19.48,0.73546367
19.49,0.735455076
19.5,0.735446491
19.51,0.735438015
19.52,0.735429448
19.53,0.73542089
19.54,0.735412441
19.55,0.7354039
19.56,0.735395468
19.57,0.735386944
19.58,0.73537853
19.59,0.735370023
19.6,0.735361626
19.61,0.735353238
19.62,0.735344758
19.63,0.735336287
19.64,0.735327925
19.65,0.735319571
19.66,0.735311226
19.67,0.735302789
19.68,0.735294462
19.69,0.735286042
19.7,0.735277731
19.71,0.73526943
19.72,0.735261037
19.73,0.73525275
19.74,0.735244474
19.75,0.735236207
19.76,0.735227846
19.77,0.735219595
19.78,0.735211353
19.79,0.735203119
19.8,0.735194893
19.81,0.735186575
19.82,0.735178366
19.83,0.735170165
19.84,0.735161973
19.85,0.735153789
19.86,0.735145613
19.87,0.735137446
19.88,0.735129287
19.89,0.735121137
19.9,0.735112994
19.91,0.735104759
19.92,0.735096633
19.93,0.735088615
19.94,0.735080506
19.95,0.735072404
19.96,0.735064311
19.97,0.735056226
19.98,0.735048148
19.99,0.73504008
20,0.735032019
20.01,0.735023967
20.02,0.735015923
20.03,0.735007986
20.04,0.734999958
20.05,0.734991938
20.06,0.734983926
20.07,0.734975921
20.08,0.734968025
20.09,0.734960037
20.1,0.734952056
20.11,0.734944084
20.12,0.73493622
20.13,0.734928264
20.14,0.734920416
20.15,0.734912475
20.16,0.734904541
20.17,0.734896617
20.18,0.7348888
20.19,0.734880892
20.2,0.73487309
20.21,0.734865197
20.22,0.734857412
20.23,0.734849533
20.24,0.734841764
20.25,0.734833901
20.26,0.734826047
20.27,0.7348183
20.28,0.734810561
20.29,0.73480273
20.3,0.734794907
20.31,0.734787191
20.32,0.734779482
20.33,0.734771681
20.34,0.734763989
20.35,0.734756204
20.36,0.734748527
20.37,0.734740856
20.38,0.734733194
20.39,0.734725439
20.4,0.734717792
20.41,0.734710053
20.42,0.734702421
20.43,0.734694796
20.44,0.734687179
20.45,0.734679469
20.46,0.734671868
20.47,0.734664273
20.48,0.734656685
20.49,0.734649106
20.5,0.734641434
20.51,0.734633869
20.52,0.734626312
20.53,0.734618762
20.54,0.734611219
20.55,0.734603684
20.56,0.734596157
20.57,0.734588637
20.58,0.734581022
20.59,0.734573517
20.6,0.734566119
20.61,0.734558527
20.62,0.734551145
20.63,0.734543568
20.64,0.734536098
20.65,0.734528636
20.66,0.734521281
20.67,0.734513834
20.68,0.734506394
20.69,0.73449896
20.7,0.734491534
20.71,0.734484116
20.72,0.734476704
20.73,0.7344693
20.74,0.734461902
20.75,0.734454613
20.76,0.734447229
20.77,0.734439853
20.78,0.734432484
20.79,0.734425123
20.8,0.734417869
20.81,0.734410521
20.82,0.73440318
20.83,0.734395846
20.84,0.73438852
20.85,0.734381301
20.86,0.734373988
20.87,0.734366682
20.88,0.734359485
20.89,0.734352193
20.9,0.734344908
20.91,0.73433773
20.92,0.734330459
20.93,0.734323195
20.94,0.734316039
20.95,0.734308788
20.96,0.734301646
20.97,0.73429441
20.98,0.734287281
20.99,0.734280057
21,0.734272942
21.01,0.734265733
21.02,0.73425853
21.03,0.734251435
21.04,0.734244347
21.05,0.734237165
21.06,0.734230091
21.07,0.734222921
21.08,0.734215861
21.09,0.734208707
21.1,0.734201658
21.11,0.734194517
21.12,0.734187483
21.13,0.734180455
21.14,0.734173333
21.15,0.73416632
21.16,0.734159312
21.17,0.73415221
21.18,0.734145216
21.19,0.734138227
21.2,0.734131146
21.21,0.734124172
21.22,0.734117204
21.23,0.734110242
21.24,0.734103287
21.25,0.734096239
21.26,0.734089297
21.27,0.734082362
21.28,0.734075433
21.29,0.734068511
21.3,0.734061495
21.31,0.734054586
21.32,0.734047683
21.33,0.734040787
21.34,0.734033896
21.35,0.734027013
21.36,0.734020137
21.37,0.734013265
21.38,0.734006402
21.39,0.733999544
21.4,0.733992593
21.41,0.733985748
21.42,0.733978909
21.43,0.733972178
21.44,0.733965251
21.45,0.733958432
21.46,0.733951619
21.47,0.733944912
21.48,0.733938112
21.49,0.733931217
21.5,0.733924429
21.51,0.733917748
21.52,0.733910973
21.53,0.733904203
21.54,0.733897441
21.55,0.733890684
21.56,0.733883934
21.57,0.73387719
21.58,0.733870551
21.59,0.73386382
21.6,0.733857095
21.61,0.733850375
21.62,0.733843662
21.63,0.733836956
21.64,0.733830354
21.65,0.733823659
21.66,0.733816972
21.67,0.733810388
21.68,0.733803713
21.69,0.733797043
21.7,0.733790378
21.71,0.73378382
21.72,0.733777167
21.73,0.733770522
21.74,0.733763982
21.75,0.733757349
21.76,0.733750721
21.77,0.733744198
21.78,0.733737583
21.79,0.733731073
21.8,0.73372447
21.81,0.733717971
21.82,0.73371138
21.83,0.733704795
21.84,0.733698314
21.85,0.733691741
21.86,0.733685272
21.87,0.73367871
21.88,0.733672254
21.89,0.733665703
21.9,0.73365926
21.91,0.733652721
21.92,0.733646289
21.93,0.733639762
21.94,0.733633342
21.95,0.733626926
21.96,0.733620418
21.97,0.733613915
21.98,0.733607517
21.99,0.733601125
22,0.733594639
22.01,0.733588259
22.02,0.733581885
22.03,0.733575416
22.04,0.733569053
22.05,0.733562697
22.06,0.733556345
22.07,0.7335499
22.08,0.733543561
22.09,0.733537225
22.1,0.733530797
22.11,0.733524475
22.12,0.733518158
22.13,0.733511847
22.14,0.733505441
22.15,0.733499142
22.16,0.733492847
22.17,0.73348656
22.18,0.733480176
22.19,0.733473899
22.2,0.733467627
22.21,0.733461361
22.22,0.733455101
22.23,0.733448846
22.24,0.733442596
22.25,0.733436353
22.26,0.733430015
22.27,0.733423782
22.28,0.733417555
22.29,0.733411334
22.3,0.733405119
22.31,0.733398908
22.32,0.733392703
22.33,0.733386504
22.34,0.73338031
22.35,0.733374121
22.36,0.733367939
22.37,0.733361761
22.38,0.733355589
22.39,0.733349423
22.4,0.733343262
22.41,0.733337106
22.42,0.733330955
22.43,0.733324812
22.44,0.733318672
22.45,0.733312538
22.46,0.73330641
22.47,0.733300387
22.48,0.733294269
22.49,0.733288157
22.5,0.73328205
22.51,0.733275948
22.52,0.733269851
22.53,0.73326376
22.54,0.733257675
22.55,0.733251694
22.56,0.73324562
22.57,0.73323955
22.58,0.733233486
22.59,0.733227426
22.6,0.733221473
22.61,0.733215424
22.62,0.733209381
22.63,0.733203442
22.64,0.733197411
22.65,0.733191383
22.66,0.73318536
22.67,0.733179443
22.68,0.733173431
22.69,0.733167425
22.7,0.733161524
22.71,0.733155527
22.72,0.733149536
22.73,0.73314365
22.74,0.733137669
22.75,0.733131694
22.76,0.733125823
22.77,0.733119858
22.78,0.733113998
22.79,0.733108043
22.8,0.733102093
22.81,0.733096249
22.82,0.733090409
22.83,0.733084475
22.84,0.733078545
22.85,0.73307272
22.86,0.733066802
22.87,0.733060988
22.88,0.733055079
22.89,0.733049274
22.9,0.733043374
22.91,0.73303758
22.92,0.733031691
22.93,0.733023532
22.94,0.733017504
22.95,0.733011579
22.96,0.733005661
22.97,0.732999647
22.98,0.732993738
22.99,0.732987733
23,0.732981835
23.01,0.732975941
23.02,0.732969953
23.03,0.732964068
23.04,0.732958091
23.05,0.732952217
23.06,0.732946348
23.07,0.732940385
23.08,0.732934527
23.09,0.732928674
23.1,0.732922826
23.11,0.732916882
23.12,0.732911044
23.13,0.73290521
23.14,0.732899383
23.15,0.732893459
23.16,0.73288764
23.17,0.732881828
23.18,0.732876018
23.19,0.732870115
23.2,0.732864317
23.21,0.732858523
23.22,0.732852735
23.23,0.732846951
23.24,0.732841073
23.25,0.732835299
23.26,0.732829529
23.27,0.732823766
23.28,0.732818006
23.29,0.732812252
23.3,0.732806502
23.31,0.732800657
23.32,0.732794918
23.33,0.732789183
23.34,0.732783453
23.35,0.732777728
23.36,0.732772007
23.37,0.732766291
23.38,0.732760581
23.39,0.732754875
23.4,0.732749173
23.41,0.732743477
23.42,0.732737785
23.43,0.732732099
23.44,0.732726416
23.45,0.732720739
23.46,0.732715067
23.47,0.732709398
23.48,0.732703736
23.49,0.732698077
23.5,0.732692423
23.51,0.732686775
23.52,0.73268113
23.53,0.732675491
23.54,0.732669856
23.55,0.732664226
23.56,0.732658601
23.57,0.732653081
23.58,0.732647464
23.59,0.732641852
23.6,0.732636245
23.61,0.732630643
23.62,0.732625046
23.63,0.732619554
23.64,0.732613965
23.65,0.732608381
23.66,0.732602803
23.67,0.732597228
23.68,0.732591759
23.69,0.732586093
23.7,0.732580633
23.71,0.732575077
23.72,0.732569525
23.73,0.732564079
23.74,0.732558537
23.75,0.732552999
23.76,0.732547466
23.77,0.732542038
23.78,0.732536514
23.79,0.732530993
23.8,0.732525479
23.81,0.732520068
23.82,0.732514563
23.83,0.732509162
23.84,0.732503664
23.85,0.732498171
23.86,0.732492784
23.87,0.7324873
23.88,0.732481822
23.89,0.732476447
23.9,0.732470977
23.91,0.732465611
23.92,0.73246015
23.93,0.732454694
23.94,0.732449341
23.95,0.732443893
23.96,0.73243855
23.97,0.732433111
23.98,0.732427676
23.99,0.732422346
24,0.73241692
24.01,0.732411599
24.02,0.732406281
24.03,0.732400869
24.04,0.73239546
24.05,0.732390156
24.06,0.732384757
24.07,0.732379462
24.08,0.732374071
24.09,0.732368785
24.1,0.732363502
24.11,0.732358124
24.12,0.732352851
24.13,0.732347482
24.14,0.732342217
24.15,0.732336856
24.16,0.7323316
24.17,0.732326248
24.18,0.732321
24.19,0.732315756
24.2,0.732310417
24.21,0.732305183
24.22,0.732299952
24.23,0.732294625
24.24,0.732289403
24.25,0.732284185
24.26,0.732278871
24.27,0.732273662
24.28,0.732268457
24.29,0.732263155
24.3,0.732257959
24.31,0.732252767
24.32,0.732247478
24.33,0.732242295
24.34,0.732237114
24.35,0.732231939
24.36,0.732226766
24.37,0.7322215
24.38,0.732216337
24.39,0.732211177
24.4,0.732206022
24.41,0.732200771
24.42,0.732195624
24.43,0.732190482
24.44,0.732185343
24.45,0.732180209
24.46,0.732174979
24.47,0.732169853
24.48,0.73216473
24.49,0.732159612
24.5,0.732154499
24.51,0.732149289
24.52,0.732144184
24.53,0.732139082
24.54,0.732133985
24.55,0.732128891
24.56,0.732123802
24.57,0.732118717
24.58,0.732113636
24.59,0.732108559
24.6,0.732103386
24.61,0.732098317
24.62,0.732093251
24.63,0.732088291
24.64,0.732083133
24.65,0.732078081
24.66,0.732073032
24.67,0.732067986
24.68,0.732062945
24.69,0.732057909
24.7,0.732052875
24.71,0.732047846
24.72,0.732042821
24.73,0.7320378
24.74,0.732032783
24.75,0.732027769
24.76,0.73202276
24.77,0.732017755
24.78,0.732012853
24.79,0.732007856
24.8,0.732002762
24.81,0.731997873
24.82,0.731992888
24.83,0.731987906
24.84,0.731982928
24.85,0.731977954
24.86,0.731972983
24.87,0.731968018
24.88,0.731963156
24.89,0.731958097
24.9,0.731953243
24.91,0.731948291
24.92,0.731943345
24.93,0.731938402
24.94,0.731933463
24.95,0.731928528
24.96,0.731923696
24.97,0.731918769
24.98,0.731913846
24.99,0.731908925
25,0.731904009
0.01,0.588188083
0.02,0.596765694
0.03,0.613286992
0.04,0.619867836
0.05,0.622676298
0.06,0.623795169
0.07,0.624071677
0.08,0.623899589
0.09,0.623479819
0.1,0.622921994
0.11,0.622288935
0.12,0.621617929
0.13,0.620931659
0.14,0.620244115
0.15,0.619563965
0.16,0.61889654
0.17,0.61824502
0.18,0.617611208
0.19,0.616995995
0.2,0.616399682
0.21,0.615822175
0.22,0.615263134
0.23,0.614722055
0.24,0.61419834
0.25,0.613691337
0.26,0.613727543
0.27,0.613778938
0.28,0.613845013
0.29,0.613925277
0.3,0.614018753
0.31,0.614125181
0.32,0.614243642
0.33,0.614373733
0.34,0.614515112
0.35,0.614666935
0.36,0.614829075
0.37,0.615000741
0.38,0.615181693
0.39,0.615371684
0.4,0.615570003
0.41,0.615776637
0.42,0.615990916
0.43,0.616212674
0.44,0.616441628
0.45,0.616677645
0.46,0.616920124
0.47,0.617169149
0.48,0.617424137
0.49,0.617685037
0.5,0.617951776
0.51,0.618223838
0.52,0.618501343
0.53,0.618783773
0.54,0.619071125
0.55,0.619363378
0.56,0.619660061
0.57,0.619961175
0.58,0.620266728
0.59,0.62057627
0.6,0.620889979
0.61,0.622161154
0.62,0.623401907
0.63,0.62464646
0.64,0.62589439
0.65,0.627145746
0.66,0.628400421
0.67,0.629658326
0.68,0.630919521
0.69,0.6321836
0.7,0.633450634
0.71,0.634720535
0.72,0.635993234
0.73,0.637268644
0.74,0.638546863
0.75,0.639827491
0.76,0.641110618
0.77,0.642396186
0.78,0.643684129
0.79,0.644974543
0.8,0.646267054
0.81,0.647561758
0.82,0.64885861
0.83,0.650157715
0.84,0.651458694
0.85,0.652761668
0.86,0.654066581
0.87,0.655373395
0.88,0.656682225
0.89,0.6579927
0.9,0.659304947
0.91,0.665813122
0.92,0.680297511
0.93,0.714411316
0.94,0.762172375
0.95,0.809933433
0.96,0.857694492
0.97,0.90545555
0.98,0.953216609
0.99,1.000977668
1,1.048738726
1.01,1.096499785
1.02,1.144260844
1.03,1.192021902
1.04,1.239782961
1.05,1.287544019
1.06,1.289620689
1.07,1.291911098
1.08,1.29439555
1.09,1.297059805
1.1,1.299892976
1.11,1.302886106
1.12,1.306032481
1.13,1.309326101
1.14,1.312762015
1.15,1.316336285
1.16,1.319151487
1.17,1.322069292
1.18,1.325120025
1.19,1.328010974
1.2,1.330274283
1.21,1.332673783
1.22,1.335207922
1.23,1.337875002
1.24,1.340674186
1.25,1.343604177
1.26,1.342089524
1.27,1.339797749
1.28,1.337543735
1.29,1.335325253
1.3,1.33314016
1.31,1.331028958
1.32,1.328957081
1.33,1.326913084
1.34,1.324895041
1.35,1.322901869
1.36,1.320932183
1.37,1.318984793
1.38,1.317058438
1.39,1.315152106
1.4,1.313264598
1.41,1.311394915
1.42,1.30954214
1.43,1.307705296
1.44,1.305872487
1.45,1.304047901
1.46,1.30223657
1.47,1.300437933
1.48,1.298651444
1.49,1.2968761
1.5,1.295111297
1.51,1.29335671
1.52,1.291611371
1.53,1.289875054
1.54,1.288150409
1.55,1.286437893
1.56,1.284733246
1.57,1.283036155
1.58,1.281346091
1.59,1.279662679
1.6,1.277985544
1.61,1.276314362
1.62,1.274648813
1.63,1.272988612
1.64,1.271333296
1.65,1.269682731
1.66,1.268036665
1.67,1.266394715
1.68,1.264756859
1.69,1.263122791
1.7,1.261492178
1.71,1.259865004
1.72,1.258241075
1.73,1.25662022
1.74,1.255002287
1.75,1.253387276
1.76,1.25177471
1.77,1.250164708
1.78,1.248557242
1.79,1.246951996
1.8,1.24534891
1.81,1.243748171
1.82,1.242149449
1.83,1.240552769
1.84,1.238957953
1.85,1.237046238
1.86,1.235007481
1.87,1.232977368
1.88,1.230955629
1.89,1.228942145
1.9,1.226936842
1.91,1.224939328
1.92,1.222949678
1.93,1.220967645
1.94,1.218993009
1.95,1.216996186
1.96,1.214990501
1.97,1.212991158
1.98,1.210997995
1.99,1.209010872
2,1.207029652
2.01,1.205345484
2.02,1.203658157
2.03,1.201977404
2.04,1.200302922
2.05,1.198634737
2.06,1.196972788
2.07,1.195317132
2.08,1.193667771
2.09,1.192024617
2.1,1.190387523
2.11,1.188756621
2.12,1.187131762
2.13,1.18551299
2.14,1.183900334
2.15,1.182293573
2.16,1.18069285
2.17,1.179098177
2.18,1.177509303
2.19,1.175926489
2.2,1.1743495
2.21,1.172778385
2.22,1.171213112
2.23,1.169653786
2.24,1.168100103
2.25,1.166552355
2.26,1.165010303
2.27,1.163473876
2.28,1.161943322
2.29,1.160418437
2.3,1.158899233
2.31,1.157385558
2.32,1.155877793
2.33,1.154375457
2.34,1.152878593
2.35,1.151387471
2.36,1.1499019
2.37,1.148421744
2.38,1.146947148
2.39,1.145478107
2.4,1.14401433
2.41,1.142556068
2.42,1.141103226
2.43,1.139655793
2.44,1.138213697
2.45,1.136776922
2.46,1.135345325
2.47,1.133919189
2.48,1.132498244
2.49,1.131082562
2.5,1.129671998
2.51,1.128266691
2.52,1.126866323
2.53,1.125471246
2.54,1.124081283
2.55,1.122696217
2.56,1.121316189
2.57,1.119941309
2.58,1.118571297
2.59,1.117206159
2.6,1.115845922
2.61,1.114490669
2.62,1.113140116
2.63,1.111794494
2.64,1.110453522
2.65,1.109117237
2.66,1.107785695
2.67,1.106458816
2.68,1.105136578
2.69,1.103819095
2.7,1.102505953
2.71,1.101197262
2.72,1.09989322
2.73,1.098593628
2.74,1.097298261
2.75,1.09600735
2.76,1.094720786
2.77,1.093438455
2.78,1.092160345
2.79,1.090886485
2.8,1.089616798
2.81,1.088351244
2.82,1.087089668
2.83,1.085832168
2.84,1.084578666
2.85,1.08332923
2.86,1.082083539
2.87,1.080841734
2.88,1.079603806
2.89,1.078369586
2.9,1.077139064
2.91,1.075912359
2.92,1.074689165
2.93,1.073469589
2.94,1.072253553
2.95,1.071041043
2.96,1.069831995
2.97,1.068626245
2.98,1.067423871
2.99,1.066224839
3,1.065029138
3.01,1.063895138
3.02,1.062832568
3.03,1.061773135
3.04,1.060717016
3.05,1.059664185
3.06,1.058614572
3.07,1.057568289
3.08,1.056525177
3.09,1.055485428
3.1,1.054448858
3.11,1.053415577
3.12,1.052385633
3.13,1.051358771
3.14,1.050335387
3.15,1.049315149
3.16,1.04829815
3.17,1.047284543
3.18,1.046274012
3.19,1.045266876
3.2,1.044262953
3.21,1.043262263
3.22,1.042264771
3.23,1.041270612
3.24,1.040279728
3.25,1.039291955
3.26,1.038307451
3.27,1.03732622
3.28,1.036348263
3.29,1.035373485
3.3,1.03440189
3.31,1.033433494
3.32,1.032468392
3.33,1.031506385
3.34,1.030547707
3.35,1.029592106
3.36,1.028639764
3.37,1.027690617
3.38,1.026744593
3.39,1.0258017
3.4,1.024862022
3.41,1.023925506
3.42,1.022992103
3.43,1.022061954
3.44,1.021134844
3.45,1.020210844
3.46,1.019290013
3.47,1.018372333
3.48,1.017457671
3.49,1.016546172
3.5,1.01563771
3.51,1.014732299
3.52,1.013830023
3.53,1.012930883
3.54,1.012034679
3.55,1.011141655
3.56,1.010251529
3.57,1.009364465
3.58,1.008480448
3.59,1.007609931
3.6,1.006749178
3.61,1.005891337
3.62,1.005036549
3.63,1.004184772
3.64,1.003335831
3.65,1.002489877
3.66,1.001646974
3.67,1.000806974
3.68,0.999969875
3.69,0.999135687
3.7,0.998304404
3.71,0.997475991
3.72,0.996650407
3.73,0.995827899
3.74,0.995008073
3.75,0.994191212
3.76,0.993377137
3.77,0.992565826
3.78,0.9917575
3.79,0.990951908
3.8,0.990149066
3.81,0.989349096
3.82,0.988551826
3.83,0.987757318
3.84,0.986965646
3.85,0.986176762
3.86,0.985390431
3.87,0.98460699
3.88,0.983826159
3.89,0.983048
3.9,0.982272572
3.91,0.981499879
3.92,0.980729808
3.93,0.979962281
3.94,0.979197518
3.95,0.978435294
3.96,0.977675733
3.97,0.976918796
3.98,0.976164497
3.99,0.97541262
4,0.97466345
4.01,0.973916796
4.02,0.973172633
4.03,0.972431058
4.04,0.971691967
4.05,0.970955358
4.06,0.970221299
4.07,0.969489694
4.08,0.968760547
4.09,0.968033834
4.1,0.967309542
4.11,0.966587782
4.12,0.965868336
4.13,0.965151283
4.14,0.964436717
4.15,0.963724454
4.16,0.963014658
4.17,0.962307129
4.18,0.961601957
4.19,0.960899015
4.2,0.960198532
4.21,0.959500268
4.22,0.958804313
4.23,0.958110681
4.24,0.957419247
4.25,0.956729992
4.26,0.956043117
4.27,0.955358412
4.28,0.954675963
4.29,0.953995571
4.3,0.95331752
4.31,0.952641471
4.32,0.951967672
4.33,0.95129606
4.34,0.950626549
4.35,0.949959137
4.36,0.949293886
4.37,0.948630605
4.38,0.94796949
4.39,0.947310406
4.4,0.946653375
4.41,0.945998459
4.42,0.945345447
4.43,0.944694543
4.44,0.944045536
4.45,0.94339861
4.46,0.942753646
4.47,0.942110539
4.48,0.941469501
4.49,0.940830289
4.5,0.940193097
4.51,0.939557716
4.52,0.938924251
4.53,0.938292687
4.54,0.937662991
4.55,0.937035175
4.56,0.936409112
4.57,0.935784908
4.58,0.935162534
4.59,0.93454198
4.6,0.933923162
4.61,0.933306132
4.62,0.9326908
4.63,0.93207724
4.64,0.931465475
4.65,0.930855442
4.66,0.930246971
4.67,0.929640326
4.68,0.929035215
4.69,0.928431918
4.7,0.927830232
4.71,0.927230111
4.72,0.926631685
4.73,0.926034822
4.74,0.925439616
4.75,0.924845847
4.76,0.924253819
4.77,0.923663314
4.78,0.923074309
4.79,0.922486814
4.8,0.921900793
4.81,0.921316355
4.82,0.920733475
4.83,0.920151957
4.84,0.919571859
4.85,0.918993296
4.86,0.918416157
4.87,0.917840419
4.88,0.917266072
4.89,0.916693191
4.9,0.916121597
4.91,0.915551466
4.92,0.914982663
4.93,0.914415101
4.94,0.913848962
4.95,0.913284137
4.96,0.912720601
4.97,0.912158361
4.98,0.911597384
4.99,0.911037671
5,0.91047921
5.01,0.909991747
5.02,0.909454562
5.03,0.90891896
5.04,0.908384787
5.05,0.907852157
5.06,0.907321143
5.07,0.906791531
5.08,0.906263412
5.09,0.905736771
5.1,0.905211574
5.11,0.904687732
5.12,0.904165431
5.13,0.903644435
5.14,0.903124851
5.15,0.902606643
5.16,0.902089717
5.17,0.901574143
5.18,0.901059928
5.19,0.900547034
5.2,0.90003536
5.21,0.899524975
5.22,0.899015883
5.23,0.898507976
5.24,0.898001325
5.25,0.897495903
5.26,0.896991631
5.27,0.896488575
5.28,0.89598671
5.29,0.895485838
5.3,0.89498624
5.31,0.894487803
5.32,0.893990318
5.33,0.893494055
5.34,0.892998828
5.35,0.892504597
5.36,0.892011438
5.37,0.891519373
5.38,0.891028269
5.39,0.890538104
5.4,0.890048992
5.41,0.889560785
5.42,0.88907358
5.43,0.888587378
5.44,0.88810196
5.45,0.887617602
5.46,0.887133992
5.47,0.886651321
5.48,0.886169572
5.49,0.885688539
5.5,0.8852085
5.51,0.884729147
5.52,0.884250659
5.53,0.883772923
5.54,0.88329603
5.55,0.882819872
5.56,0.882344423
5.57,0.881869775
5.58,0.881395829
5.59,0.880922537
5.6,0.880450012
5.61,0.879978133
5.62,0.879506894
5.63,0.879036273
5.64,0.878566345
5.65,0.878096926
5.66,0.877628278
5.67,0.8771601
5.68,0.876692575
5.69,0.876225589
5.7,0.875759116
5.71,0.875293173
5.72,0.874827733
5.73,0.874362863
5.74,0.873915817
5.75,0.873481949
5.76,0.873048536
5.77,0.872615555
5.78,0.872183093
5.79,0.871751053
5.8,0.871319289
5.81,0.870888015
5.82,0.8704571
5.83,0.870026546
5.84,0.869596328
5.85,0.869166531
5.86,0.868736964
5.87,0.868307789
5.88,0.867878802
5.89,0.867450194
5.9,0.867021853
5.91,0.866593753
5.92,0.866165884
5.93,0.865738244
5.94,0.865310723
5.95,0.864883484
5.96,0.864456445
5.97,0.864029675
5.98,0.863602959
